id,track_name,size_bytes,price,rating_count_tot,rating_count_ver,user_rating,user_rating_ver,prime_genre
591301867,bloxorz,28262400,0.99,56,17,4,4,Games
591560124,Musi - Unlimited Music For YouTube,16686080,0,25193,245,4.5,5,Music
591584458,返利-专注网购省钱的APP,72076288,0,97,0,4,0,Shopping
591591931,家园7：雪城增强版,47350282,0.99,3,3,3.5,3.5,Games
591626572,Endless Alphabet,76482560,8.99,10534,20,5,5,Education
591840203,CARROT To-Do - Talking Task List,7669760,2.99,11322,10,5,4.5,Productivity
591923366,Photo and Video Transfer over wifi app,9756672,2.99,307,152,4.5,4.5,Productivity
592331499,BeautyCam - AR Carnie selfie,161335296,0,2082,12,5,5,Photo & Video
592371118,サクサクチェッカー 最適化  -  iChecker,33414144,0,0,0,0,0,Entertainment
592447445,Vine Camera,51642368,0,90355,150,3.5,1.5,Photo & Video
592682163,Flick Champions Winter Sports,92662784,0.99,2505,0,4.5,0,Games
592725830,CloudApp Mobile,15023104,1.99,130,10,2,1.5,Productivity
593042008,teamLabBody-3D Motion Human Anatomy-,131316736,24.99,1,1,1,1,Medical
593306620,Units Plus Converter - Convert Any Unit & Currency,6323200,3.99,525,140,4.5,4.5,Utilities
593451567,Gin Rummy Pro,68932608,1.99,1941,154,4.5,4.5,Games
593658634,Trenches II,256817152,0.99,2232,70,4.5,3.5,Games
593715088,Solitaire·,24890368,0,66002,3238,4.5,4.5,Games
593828513,天猫HD,213117952,0,198,2,4.5,1,Shopping
594117733,仙劍奇俠傳1 DOS懷舊版,308125696,1.99,104,54,4,4,Games
594145971,家計簿マネーフォワード-自動連携で簡単 人気の家計簿,186056704,0,14,0,5,0,Finance
594802437,Pearl's Peril - Hidden Object Adventures,278532096,0,41428,20,4.5,4.5,Games
594811233,Star Wars™ Pinball 5,89981952,1.99,3025,275,4.5,4.5,Games
594851821,Bombsquad - Defuse the Bomb,240980992,4.99,96,0,3,0,Games
595098366,4 Bilder 1 Wort,118532096,0,2,2,2.5,2.5,Games
595246296,BringGo Western Europe,135656448,0.99,0,0,0,0,Navigation
595303942,Baby Care & Dress Up - Love & Have Fun with Babies,123812864,0,5230,73,4,4.5,Games
595558452,4 Pics 1 Word,131642368,0,80308,489,4.5,4.5,Games
595689324,Marvel Pinball,87406592,0.99,2298,63,4,4.5,Games
595831580,Temple Run: Oz,218399744,1.99,14912,151,4,4,Games
596006531,4 Images 1 Mot,130438144,0,78,6,4,4,Games
596026805,PhotoPills,39256064,9.99,166,16,4.5,5,Photo & Video
596040849,Theory Test and Hazard Perception Pro,552239104,3.99,0,0,0,0,Education
596133590,Nick,38045696,0,13237,102,3.5,3.5,Entertainment
596402997,Despicable Me: Minion Rush,147123200,0,464312,444,4.5,4.5,Games
596677177,Worms3,361828352,4.99,4422,2200,4,4,Games
596684220,Essential Anatomy 5,843794432,19.99,2747,183,4.5,5,Medical
596796565,HabitSeed,15147008,0.99,53,42,4.5,4.5,Health & Fitness
597426372,Speech Jammer,35823616,0,1205,2,3,5,Entertainment
597855590,Real Basketball,70336512,0,198050,94315,4.5,4.5,Games
597986893,Plants vs. Zombies™ 2,98507776,0,267394,1763,4.5,4.5,Games
598127498,尚品网 - 全球精品高端时尚购物网站,71242752,0,0,0,0,0,Shopping
598241102,Clear Vision 2,34690172,0.99,10477,10477,4.5,4.5,Games
598542901,Perfect Video - Video Editor & Movie Maker (Pro),20610048,3.99,594,68,4.5,5,Photo & Video
598581396,Kingdom Rush Frontiers,292712448,1.99,6419,531,4.5,5,Games
598581619,Kingdom Rush Frontiers HD,438824960,2.99,11447,726,5,5,Games
598603610,CSR Classics,1080938496,0,43770,722,4.5,4.5,Games
599083564,Disney Junior Appisodes,394020864,0,6009,16,3.5,4,Entertainment
599456126,Sleep Meister - Sleep Cycle Alarm,16607232,0.99,34,2,4,5,Health & Fitness
599456380,Sleep Meister - Sleep Cycle Alarm Lite,23047168,0,445,12,4.5,5,Health & Fitness
599515468,Mr. Crab,133768192,0,9875,33,4.5,4,Games
599534650,InstaBeauty -Camera&Photo Editor&Pic Collage Maker,88886272,0,4818,53,4.5,4.5,Photo & Video
599608562,UNiDAYS: Student Discounts for Shopping Top Brands,67586048,0,53,1,2.5,5,Shopping
599664106,"FanDuel - Daily Fantasy Baseball, Golf & Sports",89138176,0,8014,59,4.5,5,Sports
599694143,Second Grade Learning Games,20853760,2.99,322,13,4.5,5,Education
599852923,School of Chaos Online MMORPG,209825792,0,5237,129,4.5,4.5,Games
599955633,Minecraft: Papercraft Studio,82397184,2.99,1044,1,4.5,5,Games
600093562,LGV Theory Test and Hazard Perception,543456256,9.99,0,0,0,0,Education
600093661,Speakaboos Reading App: Stories & Songs for Kids,76558336,0,440,23,4,4,Education
600273928,银联钱包- 银行卡管家，扫码支付享优惠,91323392,0,9,1,3.5,3,Finance
600626116,Papa's Burgeria To Go!,43646976,0.99,570,5,4.5,4,Games
600674056,Pictoword: Fun 2 Pics Guess What's the Word Trivia,126216192,0,186089,1010,5,4.5,Games
601137830,"SFind Premium Search for Spotify, YouTube & iTunes",8078336,2.99,411,11,3,4.5,Entertainment
601584735,Junk Jack,161118208,4.99,6891,34,4.5,4,Games
601831815,Ridiculous Fishing - A Tale of Redemption,49524736,2.99,9095,3789,4.5,4.5,Games
602065803,Cover Orange 2: Journey,84934656,0.99,10604,3488,4.5,4.5,Games
602716057,CVS,78570496,0,12402,338,4.5,4,Shopping
603092599,A Beautiful Mess,63549440,0.99,4251,786,4,4.5,Photo & Video
603527166,Smash Hit,97505280,0,126233,22200,4.5,4.5,Games
603529731,Sprinkle Islands,48369664,1.99,2972,1160,4.5,4,Games
604186826,Racing Rivals,339898368,0,55548,97,4,3.5,Games
604376012,Little Inferno,48181248,2.99,418,52,4,4.5,Games
604687408,Get Drunk Not Fat,32999424,0.99,19,5,2.5,2,Food & Drink
605040858,Photon Safe Web Browser with Flash Player for Kids,34903040,4.99,53,2,2.5,3,Education
605057245,Pirate Power,112133120,0,2555,332,4.5,4.5,Games
605477810,Hunting Simulator,67679232,2.99,50,9,3.5,2.5,Sports
606190854,Iron Force,124666880,0,141634,1655,5,4,Games
606310581,Facetune,61157376,3.99,7643,110,4.5,4.5,Photo & Video
606413051,Solitaire Classic Card Game™,141391872,0,22079,193,4.5,4,Games
606800657,RPG AVABEL ONLINE,135512064,0,10514,86,4.5,5,Games
606910110,Fireman Sam - Fire & Rescue,215833600,1.99,38,1,3.5,1,Games
607527020,Glow Puzzle,24502272,1.99,2374,464,4.5,4.5,Games
608188610,"MOLDIV - Photo Editor, Collage & Beauty Camera",120056832,0,39501,4851,4.5,4.5,Photo & Video
608206510,Farm Heroes Saga,262421504,0,187579,286,4.5,4.5,Games
608263551,腾讯微云HD-安全备份共享文件和照片,61128704,0,138,0,4,0,Productivity
608707318,IMPOSSIBLE ROAD,128262144,2.99,8249,18,4,4.5,Games
608847384,X-War: Clash of Zombies,42917888,0,17254,237,5,4.5,Games
608899141,Cut the Rope: Time Travel,67177472,0.99,9003,1038,5,4.5,Games
608901634,Cut the Rope: Time Travel HD,118273024,0.99,4294,829,4.5,4.5,Games
609405853,Dr. Panda Supermarket,138589184,2.99,342,24,4,4.5,Education
609524351,실시간 날씨,5292032,0,12,0,3.5,0,Weather
609577016,FINAL FANTASY V,167030784,14.99,1808,212,4.5,5,Games
609598558,Alarmy Pro (Sleep If U Can) - Alarm Clock,170882048,1.99,964,3,4.5,5,Lifestyle
609636705,Theory Test for Car Drivers - Driving Test Success,65107968,2.99,1,1,1,1,Education
609649044,Hazard Perception Mega Pack - Driving Test Success,902940672,2.99,0,0,0,0,Education
609704981,Multiplayer for Minecraft PE,33418240,2.99,35109,26,4,2,Games
610003290,Infinity Blade III,3013255168,0.99,37673,9983,4,4.5,Games
610386042,易经全集-[有声读物],211591168,0.99,0,0,0,0,Reference
610391947,Asphalt 8: Airborne,1777940480,0,188568,2850,4.5,4.5,Games
610955645,Frozen: Storybook Deluxe - Now with Frozen Fever!,1223352320,4.99,903,12,3.5,4,Entertainment
611071723,Duck Life,235831296,0.99,1257,2,4,4.5,Games
611436052,Star Wars®: Knights of the Old Republic™,2469642240,9.99,8767,965,4,4.5,Games
613398383,PlayKids - Educational Cartoons and Games for Kids,376676352,0,2196,63,4,4.5,Education
613464159,WRAL Weather Alert,68850688,0,25,1,3,1,Weather
613980069,Face Swap and Copy Free – Switch & Fusion Faces in a Photo,11411456,0,431,326,4,5,Catalogs
615187629,InstaMag - Free Pic and Photo Collage Maker,95378432,0,16221,262,4.5,5,Photo & Video
615256100,Ghost Observer - ghost detector & spirit radar,51575808,0,1193,38,3.5,3.5,Entertainment
615563599,Videoshop - Video Editor,140902400,1.99,57878,6343,4.5,5,Photo & Video
616027251,Redline Rush,53620736,0.99,1766,397,4.5,4.5,Games
616589689,海鮮!!すし街道,108208128,4.99,0,0,0,0,Games
616655687,"Village Life: Love, Marriage and Babies",502828032,0,116620,6593,4.5,4.5,Games
616728264,Eyes - the horror game,103088128,0.99,567,312,4.5,4.5,Games
616728746,Slow Shutter!,2039808,1.99,230,141,4,4.5,Photo & Video
617098629,Hopscotch,117678080,0,4057,111,4.5,4,Education
618687721,楽天市場 for iPad,13448192,0,6,0,4,0,Lifestyle
618790117,Cute CUT Pro - Full Featured Video Editor,52002816,5.99,1478,253,4,4.5,Photo & Video
619481402,Farm Story 2™,112607232,0,13142,77,4,4,Games
619517698,Teenage Mutant Ninja Turtles: Rooftop Run,149581824,3.99,15398,2492,4,4,Games
620112416,Covet Fashion - The Game for Dresses & Shopping,112668672,0,75034,66,4,4,Games
620262310,驾校一点通-保过版，2017最新驾考学车宝典,102477824,0,16,0,4.5,0,Education
620447173,"ameli, l'Assurance Maladie",44564480,0,8,1,4,4,Health & Fitness
621167809,【マイナビバイト大学生版】大学生のバイト探し・アルバイト求人,40026112,0,0,0,0,0,Lifestyle
621491290,Design This Castle,243441664,0,2500,162,4,4.5,Games
621561671,Oldify - Old Face Photo Booth App,97549312,0.99,864,0,4.5,0,Entertainment
621574163,Prime Photos from Amazon,76257280,0,10511,2201,4,4.5,Photo & Video
622434129,BeautyPlus - Selfie Camera for a Beautiful Image,128229376,0,7503,334,5,5,Photo & Video
622559167,英熟語ターゲット1000（4訂版）,70040576,4.99,0,0,0,0,Education
622613679,Survivalcraft,55344128,3.99,19784,1086,4,4.5,Games
623158699,Talking Ginger 2,81372160,0,8311,101,4.5,4.5,Entertainment
623193844,Dr. Panda Beauty Salon,154353664,2.99,527,17,4.5,4.5,Education
623592465,Heads Up!,90467328,0.99,9567,356,4.5,4.5,Games
623789705,World of Cubes Survival Craft,187049984,0,2758,53,4,3.5,Games
623856305,PDF Export - Photos to PDF and Converter,58659840,2.99,41,6,3.5,4.5,Business
624533261,Bloons TD Battles,107245568,0,67861,173,4.5,4.5,Games
624653112,Where's My Mickey?,130893824,1.99,2846,89,4,2.5,Games
625257520,Hearthstone,2405958656,0,34694,50,4,4,Games
625334537,Geometry Dash,83931136,1.99,266440,6263,5,4.5,Games
625411864,Sproggiwood,438601728,4.99,105,37,4.5,4.5,Games
625740630,HairTech-Head Sheets,5907456,2.99,14,2,3,1.5,Productivity
625985591,Stupid Test!,31798272,0,2485,2112,4.5,5,Games
625994547,Eurovision Song Contest - The Official App,71026688,0,68,6,3,3.5,Entertainment
626362411,The Fast Metabolism Diet– customized meal planning,36395008,2.99,261,21,3.5,3.5,Health & Fitness
626469977,MLB.com Home Run Derby 17,232590336,0,100035,195,4.5,3.5,Games
626583252,Faded - Photo Editor,118618112,1.99,24530,3551,4.5,4.5,Photo & Video
627879091,Sorcery!,170172416,4.99,662,22,4,3.5,Games
627880433,Sorcery! 2,270895104,4.99,308,10,5,5,Games
627986929,OPM Alert,30252032,0,172,4,2,3,News
627994145,Doodle Jump Easter Special,17430528,0,900,5,4.5,4,Games
628267678,Icon Pop Song,52387840,0,2199,554,4.5,4,Games
628677149,Yahoo Weather,123047936,0,112603,537,4.5,4.5,Weather
629059031,Draw Rider Plus,37103616,1.99,1490,3,4.5,4.5,Games
631073589,Stick Texting – The College Series,50511872,1.99,24,1,3.5,5,Utilities
631446426,"Writing Wizard - Kids Learn to Write Letters, Alphabet & Words",42598400,3.99,349,94,4.5,4.5,Education
632064672,Official Life in the UK Test – 3rd Edition,5627904,4.99,3,3,2,2,Education
632079234,Star Command,153100288,2.99,3473,619,4,4,Games
632231181,BAA Marathon,99851264,0,70,11,2.5,1.5,Sports
632285588,Dots: A Game About Connecting,112562176,0,11900,7,4,4,Games
632297587,Costume Quest,717484032,2.99,408,356,4,4,Games
632311326,Close Up Pics Quiz - Guess the Word Trivia Games,95661056,0,48032,899,4.5,4,Games
632344249,Make-Up Touch 2 - Kids Games & Girls Dressup Game,52653056,0,1214,68,3.5,4,Games
632344648,UE BOOM,27680768,0,612,12,2.5,3.5,Music
632460897,鬼とび,9931776,0,6,1,5,5,Games
632598552,Rivals for Catan,288161792,0.99,263,94,3.5,3,Games
632827808,Tetris® Blitz,131477504,0,122868,176,4.5,4,Games
633443676,Deus Ex: The Fall,1654582272,4.99,6764,105,4,4.5,Games
633625517,Baldur's Gate II:EE,2272493568,9.99,373,134,4,4,Games
634013256,Transport Tycoon,384600064,6.99,516,8,4.5,4.5,Games
634158738,e-Sword LT: Bible Study on the Go,18964480,1.99,2152,241,5,5,Reference
634235735,Duet Game,87994368,2.99,14407,207,5,4.5,Games
634329875,Crane Game Toreba!,36301824,0,323,8,2.5,2,Games
634467171,Glitché,30717952,0.99,1338,202,4,4.5,Photo & Video
634672279,McPlay™,408755200,0,3278,39,2.5,3,Games
634885478,The Inner World,2213945344,2.99,425,316,4.5,4.5,Games
634896669,美柚 - 女生助手,128416768,0,804,0,5,0,Health & Fitness
635080617,"Casino X - Free Slot Machines, Poker, Blackjack",74799104,0,416,11,4,4.5,Games
635206028,沪江开心词场-英语、日语、韩语学习助手,129157120,0,417,8,4.5,5,Education
635252156,Santa Call & Tracker - North Pole Command Center,206322688,3.99,953,202,4.5,4.5,Entertainment
635573390,Sniper Shooter: Gun Shooting Games,113509376,0,134080,451,5,5,Games
635819133,Castle Raid 2,346927104,2.99,452,340,4.5,4.5,Games
635966718,Memrise: learn languages,83949568,0,20383,138,5,4.5,Education
636240052,RUNNING for weight loss: workout & meal plans,110701568,0,6407,267,4.5,4.5,Health & Fitness
636248681,RUNNING for weight loss PRO: workout & meal plans,110566400,1.99,304,18,4,3.5,Health & Fitness
636344719,平安证券,102875136,0,0,0,0,0,Finance
636485814,"Thunderspace 5k ~ Focus, Sleep, Relax, Meditate in a thunderstorm with rain and nature sounds",119598080,2.99,1690,112,4.5,4.5,Health & Fitness
637897973,Buddy & Me,130174976,1.99,252,123,4.5,4.5,Games
638143733,达令全球好货－正品免税，带你购全球,34791424,0,19,0,4.5,0,Shopping
638689075,Township,175876096,0,80801,953,4.5,4.5,Games
638714159,Le bonheur de lire dès 3 ans: learn to read French,470513664,3.99,0,0,0,0,Education
638853147,Where's My Water? 2,181628928,0,22302,221,3.5,4,Games
639219540,Werewolf Special Package,17518592,3.99,0,0,0,0,Games
639615384,Pacific Rim,695918592,0.99,1522,277,4,4,Games
639930688,Dumb Ways to Die,842893312,0,151559,866,4.5,4.5,Games
640111933,Pixel Gun 3D,1744486400,0,301182,3493,4.5,4.5,Games
640199958,WWDC,34959360,0,762,7,3.5,4.5,Reference
640360962,Nextdoor,82531328,0,14402,104,4.5,4.5,Social Networking
640364616,Terraria,126036992,4.99,98036,11022,4.5,4.5,Games
640484311,AZZL,130421760,2.99,261,84,5,4.5,Games
640564761,Stop Motion Studio Pro,52312064,4.99,537,2,4.5,5,Photo & Video
640702076,Sago Mini Forest Flyer,168208384,2.99,1617,50,4.5,4.5,Education
640941236,Doc McStuffins:  Time For Your Check Up!,321802240,3.99,1286,289,3.5,3,Entertainment
640999250,3D stereogram : Human,16596992,0.99,9,9,4,4,Entertainment
641519483,Factory Balls,28557312,0.99,144,62,4.5,5,Games
641900855,Tayasui Sketches,198511616,0,11505,67,4.5,4.5,Productivity
642064350,Spinrilla - Mixtapes For Free,40071168,0,15053,1032,4.5,4,Music
642091851,YY HD-和美女帅哥主播视频聊天的直播软件,112109568,0,94,13,3,4.5,Entertainment
642821482,Angry Birds Go!,499580928,0,75793,953,4,3.5,Games
642831690,Jigsaw Puzzle Collection HD,86220800,0,40227,2371,4.5,4.5,Games
643165438,Stellarium Mobile Sky Map,54294528,2.99,64,10,3.5,3.5,Education
643496868,Hangouts,94750720,0,36404,0,4,0,Social Networking
643791032,Quizduell,118291456,0,10,0,2.5,0,Games
643857704,Walk for a Dog,63271936,0,412,22,3,3.5,Health & Fitness
644077827,Galileo Organ,41422848,9.99,135,36,5,5,Music
644106186,LiveTunes - Live Concert Music Player,128413696,0.99,220,20,4.5,4.5,Music
644245630,Pronoun Fill-In Super Fun Deck,133537792,5.99,5,0,4,0,Education
645384141,Cachly - Simple and powerful Geocaching for iPhone,25072640,4.99,263,101,4.5,4.5,Navigation
645422116,"Alizay, pirate girl",186402816,2.99,14,1,4.5,4,Book
645675002,Formula Cartoon All-Stars – Crazy Cart Racing with Your Favorite Cartoon Network Characters,927440896,2.99,168,162,4,4,Games
645682444,Verizon Cloud,104749056,0,6482,409,4.5,4.5,Productivity
645704840,"Solitaire Deluxe® Social - Classic, Spider, more",112141312,0,6970,93,4.5,4.5,Games
645705454,Evil Apples: A Filthy Adult Card & Party Game,126050304,0,53415,2938,4.5,4.5,Games
645746786,Word Swag - Cool fonts & typography generator,112843776,4.99,9731,1840,5,4.5,Photo & Video
645794505,EasyCost - Expense Tracker and Money organizer,9694208,0.99,165,21,4.5,4.5,Finance
645797558,Hero Emblems,144809984,3.99,597,289,4.5,4.5,Games
645859810,Angry Birds Star Wars II,226834432,0,33724,64,4.5,4.5,Games
645949180,Jelly Splash,138738688,0,21601,14,4,3.5,Games
646100661,"AOL: News, Email, Weather & Video",85273600,0,5233,0,4,0,News
646436754,Machines at War 3 RTS,191706112,6.99,608,96,4.5,5,Games
646489967,Castle of Illusion Starring Mickey Mouse,555233280,4.99,852,852,3.5,3.5,Games
646504584,Ruler and Compass Geometry,24403968,0.99,2,2,3.5,3.5,Education
646619812,OnCamera,94908416,0,111,12,2.5,3.5,Lifestyle
647554947,Clone Magic,18268160,1.99,306,79,4,4,Photo & Video
647594931,Monogram - Wallpaper & Backgrounds Maker HD DIY with Glitter Themes,85420032,0,7427,693,4.5,3.5,Lifestyle
647804489,Solitaire ∘,103740416,0,741,161,4.5,4.5,Games
648019675,D&D Lords of Waterdeep,563081216,6.99,1772,545,4.5,4.5,Games
648228242,百度贴吧HD,106000384,0,542,366,3.5,4,Social Networking
648668184,Happy Wheels,38466560,0,60601,5645,4.5,4.5,Games
648862644,"Videon - Video Camera and Editor with Zoom, Pause, Effects, Filters",11747328,4.99,818,180,4.5,4,Photo & Video
648998642,Pan Book 1: The Fearless Beribolt,915262464,5.99,438,3,4.5,4.5,Book
649181106,Dr. Panda Handyman,138967040,2.99,218,12,4,4,Education
649202100,Authentic Weather,23582720,1.99,330,30,3,3,Weather
649246860,"NOAA World Radar – Rain, Hurricanes & Weather",59233280,2.99,581,8,4,5,Weather
649820448,"Stock Market Pro: Stock Trading, Charts & Alerts",77472768,5.99,1034,8,3.5,2.5,Finance
649822618,Craft your games! - Createrria 2,449130496,0,4475,177,4,4,Games
649983655,Sniper Shooter Pro by Fun Games For Free,110870528,0.99,945,95,5,5,Games
650276551,Seven - 7 Minute Workout Training Challenge,142803968,0,6808,9,4.5,4,Health & Fitness
650645305,Quiver - 3D Coloring App,183631872,0,325,16,3.5,4,Entertainment
650684932,OBD Fusion - OBD2 vehicle scan tool & diagnostics,78813184,9.99,521,35,4,4.5,Travel
650715760,LetterGlow - Graphic Design & Photo Editing,125425664,2.99,181,32,4,4.5,Photo & Video
651209536,Battle Camp HD - Collect & Evolve Your Monsters,335650816,0,6055,34,4.5,4,Games
651277515,Sabres of Infinity,41937920,2.99,169,57,4.5,4.5,Games
651309421,FollowMeter for Instagram - Followers Tracking,11819008,0,11976,172,4.5,4.5,Social Networking
651323845,机票、火车票、汽车票预定助手 for 铁路12306,21944320,0,128,74,5,5,Travel
651510680,Trivia Crack,265484288,0,393469,34,4.5,3.5,Games
651978174,Construction Simulator 2014,395522048,0.99,2470,984,4,4,Games
652039347,"Princess Salon™ - Girls Makeup, Dressup and Makeover Games",53260288,0,5030,1014,4,4,Games
652077009,Toca Builders,87713792,2.99,5102,114,4.5,4,Education
652138155,Ice Fishing Derby Premium,30641152,2.99,47,2,4,4,Games
652945710,100 PICS Quiz - guess the picture trivia games,67786752,0,23160,44,4.5,4.5,Games
653031147,WaterMinder®,94605312,2.99,1875,176,4.5,4.5,Health & Fitness
653146633,2016 U.S. Open Golf Championship for iPad,146871296,0,146,24,2.5,1.5,Sports
653298682,Kanvas - Express Yourself,222722048,0,2177,0,4.5,0,Photo & Video
653384976,飞凡--智慧新生活,143166464,0,0,0,0,0,Lifestyle
653453499,Yoga.com: 300 Poses & Video Classes,51133440,3.99,1189,11,4.5,3.5,Health & Fitness
653508448,"Monster Legends RPG - War, Fight & Heroes Game",170844160,0,111579,365,4.5,5,Games
653967729,Charades!™,44654592,0,18072,129,4.5,4,Games
654662054,Procraster - Overcome Procrastination,19279872,1.99,155,71,4,4,Productivity
654810212,Freeletics Bodyweight - Workouts and Training,103856128,0,1722,18,4.5,4,Health & Fitness
654898029,Weaphones WW2: Firearms Simulator,62558208,2.99,2122,129,5,4.5,Games
655619282,Call of Duty®: Strike Team,1790959616,6.99,9097,2662,4,4.5,Games
655749677,Breach & Clear,1015242752,3.99,5513,665,4.5,4.5,Games
655890150,"Screens - Remote Desktop, VNC, Screen Sharing",43640832,19.99,559,15,4,4.5,Productivity
655903467,Background Player Pro for Cloud Platforms,51890176,2.99,184,17,4,4.5,Productivity
656163700,Icebreaker: A Viking Voyage,60375040,0.99,726,52,4.5,4.5,Games
656176278,Modern Combat 5 : The Multiplayer eSports Shooter,1271361536,0,45270,763,4.5,4,Games
656723874,Home - A Unique Horror Adventure,49221632,2.99,348,35,3.5,3.5,Games
656773485,BlackOut: Bring the color back in the sky,170045440,2.99,226,96,4,4,Games
656951157,LIMBO,135050240,4.99,15030,319,4.5,4.5,Games
656971078,Episode - Choose Your Story,182361088,0,155903,713,4.5,4.5,Games
657189652,Clue Period Tracker: Period & Ovulation Tracker,103040000,0,13436,39,4.5,4.5,Health & Fitness
657222343,7 Minute Workout Pro,76668928,0.99,303,40,4.5,5,Health & Fitness
657395017,Forbidden Desert,190652416,6.99,78,30,5,5,Games
657500465,My Talking Tom,255747072,0,123859,1174,4.5,4.5,Games
657638474,Lightbot : Programming Puzzles,55465984,2.99,108,9,4.5,4.5,Games
657675944,ようとん場,40534016,0,9,0,4.5,0,Games
657811530,Rayman Fiesta Run,146302976,2.99,5078,761,4.5,4.5,Games
658257516,The Open,110575616,0,142,0,2.5,0,Sports
658293394,Can You Escape,64293888,0,218024,1734,4.5,4.5,Games
658426204,Mickey Mouse Clubhouse - Color & Play,313371648,2.99,452,40,4,4,Entertainment
658785238,ガールズちゃんねる - 女子のニュースとガールズトーク,61737984,0,0,0,0,0,News
658828559,Mancala Pro,56049664,1.99,289,46,4.5,4,Games
659283309,Trials Frontier,253294592,0,29090,23,4.5,4,Games
659353189,IntroMate - Intro Maker for iMovie,189254656,2.99,386,28,4.5,4,Photo & Video
659425518,Real Steel World Robot Boxing,935366656,0,41277,220,4.5,4.5,Games
659448144,Sago Mini Pet Cafe,79953920,2.99,477,6,4.5,3.5,Education
659563061,Cartwheel by Target,49570816,0,14682,0,3.5,0,Shopping
659672658,"Morning — Weather, To-Do, News, and more",15432704,0.99,294,6,3.5,3,Productivity
660617252,動画英文法2700,42519552,9.99,0,0,0,0,Education
660653351,腾讯新闻HD-最资深的阅读软件,33111040,0,77,5,3.5,2,News
660687537,SAMURAI SHODOWN II,69730304,2.99,195,79,3.5,3.5,Games
660842333,Santa Call & Tracker Free - North Pole Command,200338432,0,1458,914,4.5,4.5,Entertainment
660982355,EPOCH.2,802537472,0.99,3525,970,4.5,4.5,Games
661149814,Ab in den Urlaub – Pauschalreisen günstig buchen,74008576,0,22,0,5,0,Travel
662001778,Stylish School Timetable,45628416,0,7,0,4,0,Education
662090840,My Talking Pet,51005440,1.99,9035,72,4.5,5,Entertainment
662569685,Riptide GP2,59541504,1.99,3311,380,4.5,4.5,Games
662611545,Lotto Out! - Mexican Loteria,72475648,0.99,26,6,3.5,3.5,Games
662749248,. Calculator .,59232256,0,1525,352,4.5,5,Utilities
663068211,SimpleRockets,25284608,2.99,1436,155,4.5,4.5,Games
663547503,rymdkapsel,78278656,3.99,1622,236,4.5,4.5,Games
663820495,Tomb Raider I,341276672,0.99,702,38,4,4,Games
663965632,Teen Titans Go Arcade,25169920,0,897,553,3.5,3.5,Games
664425773,Canon PRINT Inkjet/SELPHY,25640960,0,689,102,2.5,2.5,Photo & Video
664457128,Math 42,45851648,0,248,2,4,4.5,Education
664575829,Fishdom,181924864,0,39217,1947,4.5,4.5,Games
664783704,LEGO® The Lord of the Rings™,1497927680,4.99,2054,2054,4.5,4.5,Games
664939913,"Tile - Find & track your lost phone, wallet, keys",78533632,0,5684,33,4,5,Lifestyle
665001825,Hunter Island: Monsters & Dragons,91312128,0.99,5305,632,4.5,4.5,Games
665678340,12 Minute Athlete HIIT Workouts,24664064,2.99,362,1,4.5,5,Health & Fitness
665795633,Fluege.de - Finde den billigsten Flug,185886720,0,0,0,0,0,Travel
665873523,"Retale - Coupons, Weekly Ads & Stores Nearby",113300480,0,4861,19,4.5,4.5,Shopping
666202151,movieStudio-Video Editor&Slideshow Maker(pro),99328000,2.99,1033,54,4.5,4.5,Utilities
666508823,Battleheart Legacy,889060352,4.99,3376,336,4.5,4.5,Games
666575946,RealTimes: Video Maker,187350016,0,1274,0,4.5,0,Photo & Video
667362389,The Room Two,460077056,1.99,36809,2858,5,5,Games
667579844,Move to measure - Flying Ruler,51470336,1.99,1702,127,4,4,Utilities
667728512,Game of War - Fire Age,220386304,0,107916,507,4,3,Games
667819594,Rhonna Designs,177529856,1.99,2971,1,4.5,5,Photo & Video
668159524,Ninja Kid Run VR: Runner & Racing Games For Free,165612544,0,15399,613,4.5,4.5,Games
668354926,Air Video HD - Now with multitasking and PiP support!,14665728,5.99,3610,724,4.5,4.5,Photo & Video
668515245,"健康献立レシピ提案 オーガニック “Ohganic""",29184000,0,1,1,4,4,Food & Drink
668533031,洋码头—正品保证海外买手带你全球购洋货,128899072,0,41,0,4.5,0,Shopping
668576857,"Mister Maker: Let’s Make It! – Design, Draw, Paint, Make and Play",181036032,2.99,9,0,4.5,0,Entertainment
668598022,My Little Pony - A Canterlot Wedding,298639360,2.99,273,55,3.5,3.5,Book
669196929,djay 2,119949312,4.99,4511,111,4.5,4.5,Music
669198374,djay 2 for iPhone,76720128,1.99,3431,93,4.5,4,Music
669287954,School Lunch Food!,87296000,0,488,5,3.5,4,Games
669835030,WinZip Full Version - The leading zip unzip and cloud file management tool,22989824,4.99,150,21,3,3.5,Utilities
670109767,Rebuild 3: Gangs of Deadsville,105250816,4.99,238,12,4.5,4.5,Games
670133026,Clip Video Download Pro.,31154176,6.99,530,526,4,4,Photo & Video
670910957,VVebo - 微博客户端,17336320,0.99,259,8,4.5,5,Social Networking
671123035,Burger Shop,25294848,0.99,299,18,5,5,Games
671464704,Vainglory,1182578688,0,23779,128,4.5,4,Games
671867510,Tayasui Sketches Pro,198499328,4.99,1761,13,4.5,5,Productivity
671889349,Jishokun-Japanese English Dictionary & Translator,225522688,0,0,0,0,0,Reference
672002602,Blackbar,3671040,2.99,409,46,4,3.5,Games
