-4,0,-1,4,-6,10,4,-7,-5,-4,-10,-6,2,10,-5,-13,-23,3,-2,-5,2,-13,6,-5,28,41,-6,-2,-3,-8,1,14,-14,-44,11,-7,7,-7,-11,-14,2,40,7,12,11,32,14,-1,-16,-37,-9,-1,-26,-10,-6,-23,5,14,6,3,-8,-3,0,17,D,2
-12,0,-1,-2,-7,-20,-5,-4,8,-3,-5,-4,42,33,-1,0,8,2,-3,-5,3,18,2,2,2,-3,1,4,-4,5,1,1,-10,-1,-3,-1,3,6,-2,-4,8,2,5,0,9,-21,5,10,-36,-2,-1,6,-16,4,1,-5,25,1,3,2,-20,-31,-18,-1,A,1
-6,-4,-3,-2,18,5,-2,5,1,1,0,0,16,20,3,-2,7,-3,-4,-4,41,33,1,-3,-1,1,2,-2,-68,-41,-4,0,-3,-5,-4,-6,-6,11,2,-1,3,0,1,8,20,-19,0,2,-4,1,3,1,12,-16,-6,-10,14,2,0,-3,21,20,3,6,A,1
8,-5,-7,-4,-9,-7,-33,4,-1,-12,3,19,-6,-50,-64,-16,-19,14,0,-11,4,11,40,-24,21,-19,-10,-29,21,68,43,30,8,-9,2,9,-25,1,75,-6,-2,-9,-6,-1,18,20,7,25,-29,-8,4,7,-11,-34,-60,-13,-5,9,-4,5,-7,-21,-38,-14,C,0
-16,-1,-1,-3,-19,-21,-7,-12,8,-3,-4,-5,11,8,1,1,-6,0,0,1,14,-45,-12,-26,5,1,0,-1,-12,42,15,53,-4,-3,-1,0,-9,-6,-5,-4,0,0,-1,-2,-12,-39,-7,6,-4,0,-3,-4,3,60,-1,-12,5,3,7,7,1,-12,12,-2,B,3
-3,5,2,1,11,14,-2,-8,28,3,4,1,-17,-5,-2,-12,-26,-4,-1,2,11,15,6,19,25,4,-6,-6,7,23,-1,1,-7,-5,-3,-2,21,10,-1,7,-13,-1,-2,-1,-14,24,-5,-5,6,4,3,1,-22,-59,-7,-6,-13,-8,0,1,-8,-20,-6,-6,A,1
19,16,1,-5,-29,-33,-4,-4,-2,-2,-4,2,27,25,-3,11,-8,-10,-3,5,13,9,-4,-21,-2,13,-2,2,-15,-8,1,-18,0,-1,5,2,-1,41,7,9,-13,-18,-8,-8,-1,-40,-10,-30,-5,-9,2,5,-7,-7,-3,-10,2,17,1,2,16,16,1,23,D,2
-2,-4,-2,-2,-7,2,-2,-4,-8,-1,-1,-2,17,17,3,-1,2,-4,-6,-11,25,6,-4,-5,0,-1,-2,1,16,-2,-2,-6,-6,2,4,6,-62,-29,0,7,6,-2,-3,-3,9,-3,-2,-4,-4,-1,0,0,-1,11,2,-1,0,-2,-3,-5,30,27,1,-2,A,1
5,-1,-4,-4,-23,-14,-6,-8,-7,-3,-4,-1,3,-28,-8,-8,7,3,3,1,11,37,10,6,-5,1,-2,1,-22,-19,0,0,2,1,3,1,24,11,6,5,6,-2,-3,-6,-3,-20,-5,3,-2,-1,1,1,35,49,6,-1,-1,-2,-1,-1,-35,-18,0,-3,B,3
8,2,4,5,-14,4,3,14,7,6,-3,-5,-17,-52,3,7,0,-1,-1,1,15,37,-2,-9,-7,-29,1,-2,-13,-11,-1,-10,-7,-9,-7,-7,-13,17,5,30,-4,16,-3,-1,7,2,0,-42,8,9,2,-4,2,-24,-5,-2,-3,-11,-13,0,-5,8,5,8,D,2
-7,3,-4,0,22,44,9,7,-12,-10,-1,-3,-2,-52,-15,-19,13,2,-2,-8,-6,29,18,4,2,-9,0,4,6,3,-2,-1,0,8,3,0,8,21,4,17,5,26,1,-5,-20,19,-5,-12,-18,-6,-8,-5,-26,-42,4,12,-2,-5,0,1,22,-22,-17,16,D,2
-23,-1,4,7,0,-15,-105,-38,-16,-13,7,9,8,10,58,16,16,8,0,-11,0,14,100,12,-9,-8,2,10,0,17,1,-24,14,10,-4,-13,-12,-4,-59,5,-2,3,-2,-7,-9,-23,-1,-1,-5,-13,-1,-1,-4,-3,8,1,2,-10,-3,2,4,-9,-30,-1,C,0
-7,1,2,2,-18,-20,26,11,5,0,-3,0,15,-1,-64,-15,-46,1,0,3,4,16,101,18,79,1,0,1,6,13,-26,-17,-8,-2,-1,0,-7,-15,2,-5,13,4,7,5,9,9,76,24,-16,-1,0,13,-5,-20,-88,-24,-20,-5,-8,-26,10,10,36,-20,C,0
-15,-21,-5,-6,-11,-14,-117,-33,11,46,-7,9,-9,-12,127,35,7,-5,15,27,5,-4,10,12,-69,-7,6,13,14,-6,-81,0,80,-10,-5,-44,8,24,56,1,-13,35,-2,12,-14,5,-113,-45,-3,-2,-19,-2,-10,8,72,24,6,-50,6,-1,9,-7,21,23,C,0
1,1,-1,1,-12,-3,-1,-10,5,-3,3,-1,-40,-51,0,3,-3,1,-2,-3,18,9,-3,-1,7,-1,-2,-6,27,35,6,3,32,1,7,7,-21,-34,0,16,-17,-7,0,-1,7,1,-3,-21,14,5,0,-3,-20,-11,-1,-2,-26,-10,-8,-5,44,65,2,-1,A,1
-4,16,3,1,5,4,-2,-2,-19,-20,0,1,10,-7,0,-8,8,-25,-11,-9,-3,-13,-4,6,5,-1,-1,7,5,-1,-3,-6,-2,7,-2,2,2,25,2,11,8,0,-9,-5,-10,-58,-4,2,-32,9,14,-2,23,30,-1,-19,2,-1,4,-2,-21,-16,-4,-3,D,2
-9,-12,3,1,-6,-5,-3,-17,-2,-7,-8,-9,-7,24,3,-2,-1,-10,0,6,2,30,-1,-2,0,11,2,0,3,12,3,-18,8,-21,-4,1,32,10,-6,12,-11,20,-2,-5,-25,-38,-1,-16,3,-10,1,-3,-15,31,18,23,8,-4,2,-2,-1,-22,-12,-3,D,2
-3,-7,0,1,-34,-28,0,3,-12,-2,-1,-2,20,31,5,12,-5,-1,1,-1,-44,-73,-3,1,0,-1,-2,-5,26,32,2,2,5,2,0,1,6,13,-4,-4,7,1,1,0,-24,-19,-1,-4,-11,-4,0,-2,42,8,1,-6,0,0,-1,2,-6,8,-4,-9,A,1
-5,-2,-3,-2,-2,-8,49,24,4,1,1,-4,-4,1,14,15,9,1,-1,3,9,14,6,-3,-14,3,1,1,5,-1,24,-8,4,0,4,2,-2,2,-47,-11,-1,0,0,-1,-4,-7,-50,-33,3,-5,-1,-4,-12,-21,13,33,-7,0,1,-3,6,31,121,-4,C,0
-4,-2,-6,-3,-5,-5,1,-2,-3,2,-2,-9,-6,-47,-4,4,-18,-4,7,4,5,40,2,-16,38,2,1,3,-26,5,-1,27,1,-22,0,-2,23,12,-2,-16,-7,-1,1,3,-4,-1,1,27,-5,8,-3,-6,-13,-36,-8,-6,6,-16,-4,2,9,15,7,31,D,2
18,16,-7,-8,-20,11,0,-28,-23,-30,1,6,33,14,-2,-10,49,21,-9,-9,-20,10,16,-1,11,-10,-6,2,-3,-2,8,5,-32,-72,2,3,31,19,-11,17,-18,29,-1,6,-7,11,2,-9,12,-12,-2,-12,-20,-30,-7,17,25,6,3,2,12,46,2,-2,D,2
-13,-12,-6,-3,-9,-27,1,-14,2,-4,-4,-3,15,50,5,28,-10,-2,-2,0,3,8,-2,8,8,6,6,3,-10,4,17,3,-8,1,-4,-6,-19,-81,-25,-12,6,-4,-6,-9,10,18,0,0,8,-2,1,3,1,45,18,-6,6,-1,-1,1,23,8,4,-1,B,3
-13,-5,-5,-6,39,17,2,-7,-5,-2,0,3,5,-7,-5,-12,7,0,4,1,-24,2,-7,3,0,1,-2,-1,-18,-23,2,-4,-22,-6,-5,-8,0,12,-4,0,28,2,0,0,1,-27,-1,4,-5,-1,-4,-4,63,32,-3,1,10,2,2,1,-46,-12,-6,-2,A,1
-19,-1,3,3,-28,-45,-3,1,43,18,-2,2,2,8,4,8,-23,-17,-3,-3,15,9,-2,-22,-10,-3,-2,-5,-4,-5,3,-3,1,-10,-6,-4,37,35,-2,-8,-5,13,6,8,-49,-64,-3,12,21,-1,2,3,-8,-12,-1,1,2,-2,-1,-1,18,18,-5,-5,A,1
-13,-4,-6,-11,-23,-12,-3,-8,1,0,1,5,-4,4,3,18,-6,-1,0,-3,-28,-13,-4,-6,18,2,6,8,9,-4,2,2,-1,-5,-3,-3,36,28,-2,-7,-8,2,-1,-5,-43,-20,3,-1,14,-1,-1,-1,-8,-6,-2,-2,-3,1,3,7,6,6,2,7,A,1
-9,-3,-2,1,-3,7,0,13,-2,3,2,2,21,-21,0,-12,19,2,-1,-3,12,6,-2,9,-13,-3,0,0,1,23,-5,-13,1,-11,-7,-5,17,26,-1,-3,-41,-1,-1,3,26,9,-1,-12,64,11,3,-1,-49,-16,0,0,2,-1,0,1,7,-9,0,0,A,1
-8,2,2,2,30,9,0,0,20,4,1,3,-19,-2,-1,-8,-13,-6,-5,-3,28,15,-1,2,2,5,3,0,-21,-18,-5,-5,16,0,-1,-1,-9,-20,0,3,-7,1,-1,-5,21,11,-11,0,5,1,2,7,12,-5,12,2,-17,-6,-6,-5,11,11,5,-2,A,1
0,8,-1,-9,-2,-14,3,11,-6,-11,-3,7,11,-4,-9,-14,-3,-10,6,5,-13,-5,-9,-2,14,10,-4,-14,50,2,23,4,-7,-11,-5,-13,-38,-24,-30,-12,-18,17,-4,-6,-7,-14,-96,-23,35,-49,-8,7,8,6,76,13,-3,2,4,20,-14,9,26,-41,C,0
8,-3,0,0,-2,5,-4,-17,-10,-2,1,1,-37,-9,0,0,-2,4,3,2,-16,-37,-2,6,39,1,-1,0,9,18,3,7,-3,-2,3,4,-7,-32,-2,4,-11,-4,-2,-3,-7,-1,-1,-9,31,0,-5,-2,50,39,-2,2,-12,-3,-3,-3,-68,-29,-1,-2,A,1
-11,1,1,0,16,-8,-35,-13,17,-3,-3,-9,-11,-5,-35,-4,-42,-4,0,8,2,10,26,-7,19,2,-4,1,-5,-2,28,8,6,1,0,-1,3,-5,-2,-3,0,-1,0,9,-2,0,-61,-1,-38,-6,-3,-13,15,2,62,24,20,9,8,12,-6,-7,-14,-15,C,0
1,0,-2,-3,-7,-7,2,4,-2,-4,-3,5,17,0,-9,-8,-1,-4,-4,-8,-8,-10,-10,-17,2,2,1,-1,-5,-22,7,-1,-4,1,3,5,-2,21,1,-1,3,2,5,1,-46,-27,9,15,1,-4,-3,0,63,65,-6,-1,-4,-1,-1,0,-22,8,2,-7,B,3
32,17,-9,-1,12,20,22,2,7,-14,6,-3,-27,-6,-17,7,-27,-18,0,-1,44,4,12,9,-20,7,-1,2,-18,35,0,-3,3,18,-4,-6,16,37,1,-1,-15,-14,1,9,-8,14,-1,-8,35,-4,-6,-11,0,-34,-11,-14,38,31,4,6,-2,15,7,6,D,2
8,-2,-1,-2,-13,-21,-5,-55,-6,1,0,5,11,43,3,10,23,8,5,25,26,83,-1,25,-6,-5,-16,-41,-34,-48,-7,2,-10,-2,-1,11,17,87,7,14,-10,-7,-3,-3,17,-30,-2,-19,-5,2,7,15,-7,-10,6,-8,6,-2,0,-10,6,-28,0,6,B,3
-7,-1,-3,-1,12,12,20,27,23,2,0,-5,14,6,39,19,-24,0,1,4,-2,-1,19,-11,-18,-1,0,4,-15,-1,-16,-2,1,-3,0,-2,0,-10,-35,-12,1,-1,-2,1,-4,-6,-21,-7,13,0,-3,-14,4,4,11,5,-13,2,1,6,-13,1,21,2,C,0
-16,3,-2,-7,22,37,-128,-2,-27,4,2,-2,-25,-24,-49,-16,-11,9,2,12,-1,18,-128,-40,-22,-34,0,2,1,-27,74,-28,12,17,-3,-4,-8,-2,-122,-86,23,16,10,4,32,59,127,127,6,-16,-5,-4,-4,-8,-128,-27,6,7,-3,5,-12,-12,-31,-7,C,0
3,-4,-3,1,0,22,3,4,9,-3,-4,-3,31,24,-3,1,-13,-6,2,5,-20,-28,-1,-4,-11,-3,-1,-3,-23,-23,-3,-4,31,3,1,2,-5,-7,3,14,-15,1,-4,-3,21,20,0,-14,-30,10,-1,-1,-16,0,-2,-3,47,25,3,5,-7,-29,-2,16,A,1
-30,-10,-3,-2,20,5,6,0,0,29,6,8,1,18,0,-5,-15,-8,-10,-9,30,20,-4,1,-7,3,-7,-1,-34,-46,-6,2,-11,-17,0,9,7,-19,0,4,9,9,-1,7,5,-22,-8,-18,-39,-16,1,-8,-12,0,-3,-5,6,-1,-4,-6,24,21,0,3,D,2
6,-20,3,-4,4,14,12,13,-7,6,3,7,3,-17,-7,9,2,1,-1,0,13,26,2,-2,15,8,-1,-7,3,-21,-2,-2,1,4,-5,3,21,14,10,-7,-6,-3,-5,-9,-40,-24,-1,10,-12,6,4,5,-8,-4,-4,-11,9,-5,3,3,-12,-29,-5,1,D,2
3,0,-2,-4,-10,11,0,-11,-3,-3,-4,-5,10,5,-1,0,-6,-2,2,6,-19,-13,1,-9,-13,-4,1,3,-3,-9,-3,-8,-9,1,-4,-7,-8,6,-1,1,20,4,3,7,39,2,-3,0,-13,1,-1,-3,-12,-19,-3,-6,-1,-1,-1,2,3,3,-4,-5,A,1
-16,-3,-1,-4,21,3,-2,4,51,6,-2,-6,-5,4,4,11,-12,-4,-4,-4,19,29,2,-9,1,3,0,1,13,14,0,0,-6,0,1,3,-31,2,-1,3,-22,-8,0,1,2,-14,-2,-3,3,-1,1,0,6,6,-3,-3,1,-4,-2,-3,-9,8,3,-4,A,1
5,-1,-3,-1,2,3,-5,-5,4,5,-2,-1,17,56,13,-8,-7,2,5,5,-11,-48,-7,2,0,-3,1,-6,-30,-34,-3,18,5,2,1,2,-2,-11,3,-5,-9,-5,-3,0,5,-43,-15,-5,-29,3,0,-2,5,27,0,-7,2,-4,-6,-6,8,-2,-1,-3,B,3
21,14,16,1,-1,-9,13,-5,-28,-11,-7,-4,1,-3,-32,-3,0,4,0,-7,4,15,-6,3,9,25,-1,7,-5,-2,38,-4,6,-9,8,-7,2,-4,36,17,-5,-4,-4,5,1,23,-20,-17,-1,-26,-11,1,20,-6,-15,5,0,3,16,-2,-25,-14,-5,-7,C,0
10,3,3,0,-17,-20,0,22,-21,2,3,8,14,-25,-1,-2,16,-3,-2,-6,-36,-14,-3,-3,-5,0,-4,-4,1,28,-1,-9,3,-3,-3,-6,2,7,-1,-5,-16,8,0,5,39,-5,2,4,-13,-9,2,1,-9,-2,-2,-13,5,-7,-4,-5,1,4,-2,8,A,1
-18,-3,1,4,-2,-3,0,-5,-1,-3,-2,-3,-11,-17,-3,-5,4,5,3,-1,9,12,-2,5,16,1,-1,1,29,37,-2,-10,2,2,1,-1,-9,-16,6,13,-9,1,3,2,-35,-38,-2,13,-10,-4,-3,-4,-24,-16,-5,-7,2,-1,-3,0,1,10,-1,-5,A,1
-9,3,6,12,-8,-4,25,-17,4,-5,-2,-6,-1,-14,15,25,1,2,2,4,1,2,3,-9,-8,-7,-9,-4,-7,5,-28,-17,-21,4,2,5,5,0,-23,0,27,-5,-5,-1,1,-17,-38,-3,-9,0,2,-5,-7,-7,32,-10,0,-1,1,-1,5,21,52,27,C,0
-4,2,-1,-3,-7,-11,3,-13,-7,0,2,5,-4,-10,13,16,4,1,4,3,22,38,-4,-4,2,1,2,3,-9,9,6,5,-22,-3,-2,-2,-6,-9,-8,-1,-8,-6,-4,-7,5,-9,-9,-5,-5,-1,-2,0,5,-11,-5,-3,3,2,2,3,-6,1,12,7,B,3
21,6,2,3,29,6,0,0,8,-2,0,-1,-9,-5,1,6,-13,-1,-2,-3,4,-4,-1,-1,-1,-3,-4,-3,13,5,-3,-9,-28,-5,-2,0,-2,-2,2,0,0,2,2,-1,19,16,-1,-8,23,-4,-4,-12,-25,-7,3,10,-14,2,6,9,-43,-13,-5,-4,A,1
43,4,2,2,5,-5,0,3,5,-2,0,0,2,-5,1,5,0,-1,-2,-3,1,8,-3,-3,-8,0,0,-1,1,29,-2,0,-12,1,2,-1,-41,-48,-3,-3,2,1,0,0,26,8,-1,5,1,-1,-2,0,18,4,-1,-8,2,0,-2,-2,-23,-1,2,10,A,1
-21,-2,-3,-8,-15,-22,0,-6,3,0,9,24,17,-13,-17,8,2,-5,-3,-6,14,43,7,-17,-4,-7,-9,-22,-11,-34,-9,6,2,4,8,24,3,-12,-14,-2,6,5,-5,-28,50,56,14,1,-10,-6,-4,-8,-29,-31,-11,-12,-1,-6,-4,-8,7,47,10,3,B,3
-5,0,1,1,-10,-6,-1,-5,-4,-1,-4,-4,13,25,0,-3,2,0,2,1,11,12,0,5,-12,-1,1,-2,-37,-43,-2,0,13,4,3,3,11,-6,0,-11,11,-3,-2,-3,-21,12,-2,14,6,3,4,0,34,-2,3,2,-12,-4,0,2,17,9,0,-4,A,1
0,-7,-8,-6,0,-38,-38,-16,4,2,1,-2,-3,42,50,-3,-19,-6,-1,2,16,-3,24,4,6,0,1,4,-4,38,30,25,-22,7,-5,-15,4,11,-8,-7,22,-4,0,3,-2,9,-21,16,32,2,-15,-9,-6,1,34,-12,-21,-4,17,13,12,-23,-23,-29,C,0
3,0,-2,0,10,-8,2,11,8,-1,-5,-2,-6,3,2,-1,0,-2,-1,-3,-4,-18,-14,3,-3,4,1,-1,2,8,-6,-21,-14,-3,-2,-6,2,-34,-17,-11,45,5,1,1,-17,1,12,30,0,-1,1,-1,-4,32,4,1,2,-2,1,3,3,8,10,10,B,3
5,0,1,2,21,50,5,4,-1,1,0,1,-28,-1,7,0,-7,-1,-2,-1,-12,-22,-7,-5,-8,-4,-1,-2,13,-9,-5,-11,24,-1,-4,-2,-19,-15,3,15,-9,-2,-1,-3,-2,-44,-14,-22,8,1,0,1,-2,-14,2,6,7,3,1,3,23,64,10,4,B,3
77,4,3,0,-1,-2,-37,3,-19,-2,0,2,-6,-3,-42,8,-4,-1,1,3,25,-13,-57,-23,-9,-5,-6,-6,-33,-4,-128,-36,-6,0,-1,-4,-1,6,127,37,1,1,4,9,33,33,59,25,6,3,8,24,-19,-15,-15,5,-21,-9,-14,-50,-8,-12,-80,-21,C,0
7,-2,-2,-5,6,0,-2,3,-2,-4,1,1,0,4,-2,-2,-53,-5,0,-1,14,21,-1,-18,4,4,0,-1,4,-3,0,3,20,3,3,5,0,-15,1,3,-1,-2,-4,-3,16,0,-3,6,3,-2,0,-2,-15,-5,2,4,-1,3,-3,0,-17,14,-4,-5,A,1
5,2,-2,0,0,2,2,5,-14,-1,-2,4,6,4,11,1,-12,-3,-2,-4,0,-4,-16,-26,3,-1,-3,-17,-15,5,-3,19,-6,-1,-1,1,-6,-2,-13,2,11,1,4,24,-27,-6,-5,-14,-3,0,-5,-28,24,8,31,14,-4,-4,1,5,-16,2,-32,-12,C,0
-5,-4,-5,1,18,49,2,2,-31,-6,-5,-8,-11,-10,-3,-25,6,5,9,16,9,-17,1,-3,-19,0,-5,-5,19,19,-4,-10,-5,-1,3,3,-48,-16,-3,2,-1,-6,-5,0,21,9,3,25,-1,-1,2,1,25,-4,16,16,-1,2,-4,-4,-6,-4,1,-10,A,1
29,16,-3,-3,-5,-13,-3,4,-92,-37,-5,-1,32,54,-5,-11,15,-8,-1,5,-27,-43,1,-1,9,3,1,0,10,-15,-1,-20,-10,10,10,-5,-15,0,6,25,55,13,-11,1,0,-36,-8,-2,-47,-20,-11,-15,-4,8,-21,-6,-30,-1,5,6,20,-26,26,5,D,2
-28,-2,0,2,-8,-7,26,9,-5,-8,-3,-6,-15,-7,-14,-1,15,-4,-4,3,4,-35,-26,-3,-3,10,12,13,21,42,-4,-7,-11,-3,-7,-3,-8,0,12,16,10,12,7,5,-2,16,-7,10,-6,-21,-3,-8,-4,-5,-27,-21,6,-2,-5,-4,-4,-28,2,4,C,0
12,9,2,3,-12,-2,-7,13,25,-5,2,4,11,-8,-17,-19,-6,11,3,8,13,-4,-12,13,18,-12,-12,-5,-6,-3,-1,-9,-31,18,8,5,-3,-1,13,-11,-12,-11,-3,5,-2,0,-21,-17,13,7,1,-3,9,3,23,24,-12,-8,0,-4,-15,-3,-28,2,C,0
-11,11,1,0,-22,0,3,10,-8,-7,-5,-2,46,18,0,-4,-4,-4,3,-1,-50,-46,-6,-15,4,8,-2,4,-3,-7,-2,-2,7,18,-6,4,18,33,9,4,-8,-44,-3,-4,-17,-15,-2,-10,-21,-21,-1,1,12,31,4,-5,-5,-4,-9,-12,-16,-28,-2,1,D,2
3,1,0,-3,-6,-31,0,-1,0,-3,-6,-7,56,90,7,0,-7,3,2,3,-81,-78,-4,-1,5,-5,-5,0,0,1,1,5,-20,-2,-2,1,19,5,-1,-4,36,6,1,1,-14,-13,2,5,-5,-3,-3,-3,30,30,4,0,-3,1,-1,-2,8,11,0,-2,A,1
22,4,1,-1,-23,5,1,7,4,-2,-2,-1,14,1,-1,0,-9,3,2,2,7,-1,0,-14,-29,-9,-2,-1,-9,-1,-2,2,0,8,-1,0,12,-6,0,-2,-6,-9,-7,-4,27,67,2,3,-6,-1,7,9,-33,-68,-3,-16,-10,-4,-3,-2,-24,-14,2,-1,A,1
74,28,7,8,-30,-38,3,19,-29,-4,15,-1,6,-31,-15,-22,-11,-24,-3,-4,-8,11,0,0,-16,-21,-10,-5,25,-9,0,17,15,26,3,-6,-2,17,-1,-7,3,7,-6,-1,-17,-14,1,0,9,-3,-1,3,16,10,-2,-1,-14,0,1,-5,11,-9,-6,-12,D,2
9,5,0,-1,-27,20,13,-11,-19,-7,-6,-8,11,-12,-6,-8,40,8,-3,-3,-5,-24,9,19,2,1,4,5,-4,-13,-16,-12,-3,-3,2,5,3,-41,-1,-24,8,-1,-1,-1,4,26,4,33,-18,-2,-7,-7,5,14,1,-8,-3,-6,-6,-6,-9,16,8,4,D,2
-7,0,-2,-5,-9,15,0,-4,0,-3,-2,-3,1,7,0,4,7,0,-1,-7,-24,-1,-3,-4,-6,-1,1,5,52,29,-1,0,-30,0,1,3,-24,-23,-1,-4,38,3,0,-2,-12,-21,0,7,30,0,-1,0,-28,-8,0,5,-2,-2,-4,-4,7,11,3,20,A,1
-5,-4,-4,-4,-8,-6,-2,-7,-19,8,3,5,-37,-30,-2,-3,4,-15,5,6,3,-17,-1,0,5,6,0,-1,-6,-15,1,-4,-15,-3,-5,-6,24,36,4,5,8,0,2,2,-22,-6,-2,-7,1,5,-5,-6,9,11,-2,1,-6,-3,0,-2,-3,-11,1,2,A,1
2,-2,-1,1,24,12,-2,0,7,0,-1,-7,8,14,0,6,2,4,2,-1,-61,-41,-4,-5,-9,-1,0,1,11,-6,3,2,-5,-5,-4,-7,-3,17,-4,-11,-22,-4,1,7,43,25,1,-5,55,7,2,6,-7,-15,-1,10,4,1,-3,-3,-16,-3,1,7,A,1
-4,-2,-2,1,-16,3,7,-9,-1,-3,-1,-4,6,-19,-10,-3,9,2,1,-1,-11,-6,10,27,-1,-1,3,4,-6,-8,-6,-2,-8,-3,-3,-5,16,3,-6,0,0,-1,-2,-3,-13,-19,-2,-18,-8,-4,-6,-4,-4,-4,-1,11,-6,6,0,1,14,56,11,8,B,3
12,-5,0,1,-5,-31,-4,6,7,3,3,5,-9,-22,0,0,3,9,1,0,0,-2,0,5,-4,-15,-5,-7,24,30,0,-1,-5,-6,-3,-1,5,20,-5,-18,-3,0,-1,2,-31,-20,-2,3,9,-3,0,3,4,-12,1,4,-8,2,-2,-3,12,17,0,2,A,1
3,11,0,11,-5,0,24,3,12,14,1,2,7,-13,45,12,-9,-11,0,16,20,5,-21,6,-3,-17,-3,-46,-26,-5,-2,-18,-11,4,-1,10,-7,12,-15,1,-6,-6,5,6,-9,-40,-15,-22,-33,7,-2,9,15,34,-63,29,64,8,4,4,24,48,62,-1,C,0
12,1,-4,-3,-6,12,-6,-7,-2,-6,3,-1,-1,-18,-6,3,-1,2,-1,0,14,20,7,5,-2,2,2,2,0,37,6,-13,-8,-1,-3,1,2,12,-2,-8,9,2,-1,-1,18,10,-2,12,0,-3,-2,-4,-1,-25,-10,0,0,-8,-5,-5,7,-36,-4,-7,B,3
-4,-15,-10,-7,9,19,-7,3,3,-4,0,-2,-20,-20,6,-10,-3,4,1,-2,-14,6,-10,-3,-1,11,-1,-5,12,-15,-5,-9,2,10,6,6,0,3,0,12,17,-22,-3,0,-28,15,3,4,-10,4,-2,-2,22,54,10,-15,2,4,-4,-7,-19,-47,-6,19,D,2
-9,0,0,1,-29,-36,-6,-1,-17,-2,-4,-3,31,36,2,5,22,3,1,0,-29,-14,1,3,16,3,1,-2,-6,-23,-1,2,-1,1,0,0,2,5,-1,-4,5,-1,-2,-3,-15,-5,-3,-1,-16,-5,-4,0,30,30,0,-1,-1,-1,0,1,-10,-9,0,-1,A,1
-20,28,8,-4,22,-9,-2,-21,14,24,9,15,15,22,19,28,6,-49,-5,-2,9,-4,0,45,-9,-10,-6,-5,-15,30,5,-28,6,-6,-11,-6,25,-38,-15,-4,-34,-19,11,-1,-22,-4,4,-21,36,45,8,5,-9,8,17,6,12,-5,-8,-2,2,-28,-11,-12,D,2
3,-2,-2,-7,-15,28,-1,9,-10,-4,3,8,-21,-59,-8,-21,-19,-2,0,2,-22,-21,-1,-12,45,9,0,-5,7,1,0,9,-11,-1,-3,-5,-16,18,-1,-4,6,-3,-1,-3,27,44,2,0,-7,-8,2,3,2,-7,-2,-5,-17,2,1,-2,3,12,1,-4,A,1
13,-2,-3,-6,-5,0,-9,7,-13,1,3,3,3,-5,-13,-8,3,-4,-4,1,1,-17,-53,-2,-6,0,2,-1,1,5,41,4,5,-1,-2,-4,0,6,19,2,-1,-3,-2,-6,-3,0,3,5,-8,1,-2,-7,-5,-1,28,10,5,3,2,11,14,3,-26,-21,C,0
-14,6,-5,1,22,48,-3,-6,9,26,0,3,5,-11,-4,-3,-16,-37,-16,-14,6,-25,19,7,29,43,24,18,13,-1,3,-7,14,-32,-10,-3,-2,-21,-15,-6,-2,1,-1,0,-4,27,7,-5,0,-2,-4,-10,-2,-33,-9,-8,19,30,2,-3,2,-12,5,0,D,2
1,3,-1,-3,0,-1,0,-6,-16,-1,1,3,28,14,-2,-6,3,7,-3,-2,15,22,-3,-3,3,-9,1,3,-15,-18,-1,11,-37,-3,3,-4,-26,-37,-5,1,22,7,1,0,-6,-6,-3,3,11,0,-2,0,2,14,-2,-2,-7,-2,-3,-1,13,8,1,-1,A,1
-8,-3,0,2,-17,6,3,-4,29,5,5,4,-10,-38,-4,0,-4,-1,-4,-8,-9,-2,-2,8,-2,-2,3,5,26,-1,0,-2,-2,-4,-3,-5,15,-2,-3,-11,-6,-6,-5,4,18,45,3,1,0,0,-1,-1,-39,-25,-1,-12,5,-2,-2,-3,-19,-18,2,13,A,1
-9,-4,5,19,-6,-28,-128,6,0,-1,-9,-23,4,-14,98,-27,-3,2,-1,-10,-9,3,30,13,-5,-2,2,5,17,7,6,0,13,1,2,11,-8,1,46,17,-9,2,4,4,1,-14,-94,-7,-19,-5,-1,-1,0,1,26,-1,17,-2,-3,-1,6,2,29,-32,C,0
-101,-28,-1,-7,-10,-23,-8,20,33,12,-2,-1,17,32,1,-14,17,8,1,3,-7,-43,-5,9,1,0,1,0,-12,21,7,-7,18,-2,-6,-2,1,-17,-17,-4,-12,5,-2,0,7,-38,-17,-19,-18,-14,-1,-5,-9,48,25,-7,3,-5,-2,-1,-5,-35,-8,23,D,2
-6,3,-2,-5,-16,0,-5,7,2,4,3,-4,2,16,5,-13,-13,-4,1,2,-20,-50,-20,-15,-9,-1,1,5,-7,2,-14,-6,24,4,-1,-1,25,28,20,11,-1,5,-1,-10,6,13,-1,10,-20,-8,-3,2,-5,5,-1,-18,0,-3,-5,0,10,21,-9,-9,D,2
-7,9,-1,-4,-20,-11,-5,-29,-7,10,-1,0,-9,-11,-1,1,35,6,-1,-2,0,-19,-3,20,4,5,-2,-3,46,55,6,-10,-1,-18,-3,-1,-18,-11,1,9,9,8,2,6,5,13,-4,9,-27,-2,5,-2,-8,-6,-3,-43,-1,2,-4,-2,4,11,1,23,D,2
